"","RackNo","RackPos","Replicate_1","Replicate_2","mean","sd","CATNUM","mol weight Structure","Name","SecName","Class","Enzyme","Action","Selectivity","Description"
"1002",13,"D02",0.755003810854649,0.953818253737765,0.854411032296207,0.140583040760477,"P 6909",140.03295,"Phosphonoacetic acid",NA,"DNA","Enzyme","Inhibitor","DNA Polymerase","DNA Polymerase inhibitor"
"1003",5,"H10",0.150541659899495,1.55425207249184,0.852396866195665,0.992573151566211,"D 5439",218.2111,"2,3-Dimethoxy-1,4-naphthoquinone","DMNQ","Cell Stress",NA,"Modulator",NA,"Redox cycling agent used to study role of ROS (reactive oxygen species)"
"1004",16,"B10",0.812942153853926,0.890041371607669,0.851491762730797,0.05451737969785,"W-105",199.16748,"S(-)-Willardiine","S(-)-alpha-Amino-3,4-dihydro-2,4-dioxo-1(2H)-pyrimidinepropanoic acid","Glutamate",NA,"Agonist","AMPA/kainate","AMPA/kainate glutamate receptor agonist"
"1005",6,"H02",3.92444878397039,-2.22860158862538,0.847923597672504,4.35086364344488,"D 7505",156.18866,"2,2'-Bipyridyl","alpha,alpha'-Bipyridyl","Biochemistry","Enzyme","Inhibitor","Metalloprotease","Metalloprotease inhibitor"
"1006",13,"D08",1.3881631635063,0.283816326999543,0.835989745252921,0.780891136875839,"S 3317",284.32322,"SKF 94836","N-Cyano-N'-methyl-N''-[4-(1,4,5,6-tetrahydro-4-methyl-6-oxo-3-pyridazinyl)phenyl]guanidine","Calcium Signaling","Enzyme","Inhibitor","PDE III","Phosphodiesterase III (PDE III) inhibitor."
"1007",1,"H10",2.51848723645842,-0.86265983120928,0.827913702624572,2.39083201973684,"A 6566",265.71729,"2-Hydroxysaclofen","(±)-3-Amino-2-(4-chlorophenyl)-2-hydroxy-propylsulfonic acid","GABA",NA,"Antagonist","GABA-B","GABA-B receptor antagonist"
"1008",14,"B05",-0.138544595453766,1.79353135880851,0.827493381677372,1.36618400902633,"R-115",840.11354,"Reactive Blue 2","Basilen blue E-3G","P2 Receptor",NA,"Antagonist","P2Y","P2Y receptor antagonist; most potent antagonist for ATP-activated channels"
"1009",16,"B11",0.759500199901155,0.893368657599994,0.826434428750574,0.0946592942258334,"Y-101",395.93055,"YS-035 hydrochloride","N-[2-(3,4-Dimethoxyphenyl)ethyl]-3,4-dimethoxy-N-methyl-benzeneethanamine hydrochloride","Ca2+ Channel",NA,"Blocker","L-type","L-type Ca2+ channel blocker; verapamil derivative"
"1010",8,"E10",2.25462591755874,-0.606370210825678,0.824127853366529,2.02302976332908,"I 0375",162.57674,"Imidazole-4-acetic acid hydrochloride","I4AA","GABA",NA,"Antagonist","GABA-C","Competitive antagonist at GABA-C receptors"
"1011",1,"F10",1.27733343259357,0.368743996327551,0.82303871446056,0.642469751698164,"A 6351",345.46691,"A-315456","N-[3-(cyclohexylidene(1H-imidazol-4-ylmethyl)phenyl]ethanesulfonamide","Adrenoceptor",NA,"Antagonist","alpha1D","Selective alpha 1D-adrenoceptor antagonist"
"1012",9,"B10",0.780040637299533,0.854462731410106,0.817251684354819,0.0526243674156893,"V 1889",626.39328,"VER-3323 hemifumarate salt","(S)-1-(6-Bromo-2,3-dihydroindol-1-yl)-2-propylamine hemifumarate salt","Serotonin",NA,"Agonist","5-HT2C/5-HT2B","5-HT2C/5-HT2B serotonin receptor agonist."
"1013",4,"B04",2.27973410213173,-0.646223116817654,0.816755492657038,2.06896419098084,"C 4397",169.56843,"Chlorzoxazone","5-Chloro-2(3H)-benzoxazolone","Nitric Oxide","Enzyme","Inhibitor","iNOS","Inducible nitric oxide synthetase inhibitor; skeletal muscle relaxant"
"1014",13,"E10",0.891761431482718,0.73865867434034,0.815210052911529,0.108259997793733,"Q 0875",746.9305,"Quinidine sulfate",NA,"Na+ Channel",NA,"Antagonist",NA,"Na+ channel blocker and Class I antiarrythmic; alkaloid isolated from the bark of the Cinchona family of South American trees"
"1015",1,"E11",1.12581130824324,0.496452345368226,0.811131826805734,0.445023990449457,"A 7009",246.24908,"Aminoguanidine hemisulfate","Hydrazinecarboximidamide hemisulfate","Nitric Oxide","Enzyme","Inhibitor","NOS","Selective nitric oxide synthase inhibitor"
"1016",2,"C02",1.07276260502488,0.543314331079517,0.808038468052199,0.37437646479428,"A 7342",202.25818,"N-Acetyltryptamine","3-(2-N-Acetylaminoethyl)indole","Melatonin",NA,"Agonist - Antagonist",NA,"Mixed agonist-antagonist at melatonin receptors"
"1017",1,"H08",3.09705879359049,-1.52393838532131,0.786560204134586,3.26753844105244,"A 5006",174.20408,"L-Arginine",NA,"Nitric Oxide",NA,"Precursor",NA,"Nitric oxide precursor"
"1018",4,"F02",2.04306704079806,-0.475346158735092,0.783860441031486,1.7807870512196,"C 3353",422.364,"CGP-74514A hydrochloride","N2-(cis-2-Aminocyclohexyl)-N6-(3-chlorophenyl)-9-ethyl-9H-purine-2,6-diamine hydrochloride; Compound 13","Phosphorylation","Enzyme","Inhibitor","Cdk1","Cdk1 inhibitor"
"1019",3,"H02",0.959615657042256,0.60289234695418,0.781254001998218,0.25224147157059,"B 2640",222.30826,"DL-Buthionine-[S,R]-sulfoximine",NA,"Multi-Drug Resistance","Enzyme","Inhibitor",NA,"Glutathione synthesis inhibitor"
"1020",16,"E05",-0.655372947914208,2.19893291345441,0.771779982770102,2.01829903015426,"T-173",191.25341,"Thiocitrulline","N5-(Aminothioxomethyl)-L-ornithine","Nitric Oxide","Enzyme","Inhibitor","nNOS, eNOS","Potent and selective inhibitor of neuronal and endothelial isoforms of nitric oxide synthase"
"1021",1,"F02",1.55514212765441,-0.0220544562135901,0.766543835720412,1.11524639971732,"246379",188.22547,"Azelaic acid","Dicarboxylic acid C9; Nonanedioic acid; AZA","DNA Metabolism","Enzyme","Inhibitor",NA,"Antiproliferative on melonama cells; inhibits mitochondrial oxidoreductases of the respiratory chain and inhibits DNA synthesis"
"1022",13,"C08",-0.0999146442460109,1.62979536110678,0.764940358430386,1.22308967427118,"P-120",177.21037,"1-Phenylbiguanide","N-Phenyl-imidocarbonimidic diamide","Serotonin",NA,"Agonist","5-HT3","5-HT3 Serotonin receptor agonist"
"1023",1,"F08",1.25046286270835,0.277394248008522,0.763928555358438,0.68806341601405,"S 9318",465.80119,"Sandoz 58-035","3-[Decyldimethylsilyl]-N-[2-(4-methylphenyl)-1-phenethyl]propanamide","Lipid","Enzyme","Inhibitor","ACAT","Acyl-CoA:cholesterol acyltransferase (ACAT) inhibitor"
"1024",13,"C04",0.818170510546422,0.705451054812947,0.761810782679685,0.079704691520797,"P 8352",444.256,"1,4-PBIT dihydrobromide","1,4-Phenylene-bis(1,2-ethanediyl)bis-isothiourea","Nitric Oxide","Enzyme","Inhibitor","NOS","Potent inducible nitric oxide synthase (iNOS) inhibitor; endothelial NOS (eNOS) inhibitor"
"1025",11,"H10",2.21933916100056,-0.697204340154996,0.761067410422781,2.06230768729265,"N 8534",317.2264,"Nilutamide","Anandron","Hormone",NA,"Inhibitor","Androgen","Antiandrogen"
"1026",5,"G05",2.83989542632417,-1.32835688119499,0.755769272564592,2.94739947234327,"C-239",276.12029,"CNQX disodium","6-Cyano-7-nitroquinoxaline-2,3-dione","Glutamate",NA,"Antagonist","AMPA/Kainate","Potent, competitive AMPA/kainate glutamate receptor antagonist"
"1027",2,"H11",1.21165437422726,0.297452901001865,0.754553637614561,0.646438061088408,"B 2009",121.13994,"Benzamide","Benzoylamide","Apoptosis","Enzyme","Inhibitor","PARS","Inhibitor of Poly(ADP-ribose) synthetase which is activated by nitric oxide; neuroprotective agent"
"1028",13,"F07",1.31268857739555,0.175287434313407,0.743988005854478,0.804264061202712,"P-106",167.63975,"3-Phenylpropargylamine hydrochloride",NA,"Dopamine","Enzyme","Inhibitor","Dopamine beta-hydroxylase","Potent, time-dependent inhibitor of dopamine beta-hydroxylase (DBH)"
"1029",9,"B02",1.0252500455462,0.461093448418584,0.743171746982391,0.398918955480062,"I 2765",158.11457,"(±)-Ibotenic acid","(±)-alpha-Amino-3-hydroxy-5-isoxazoleacetic acid","Glutamate",NA,"Agonist","NMDA","Potent NMDA/metabotropic glutamate receptor agonist; excitotoxin; originally isolated from Amanita pantherina and Amanita muscaria"
"1030",7,"F10",1.00101084461793,0.478638166118313,0.73982450536812,0.369373263273656,"G 2536",255.23506,"Ganciclovir",NA,"Cell Cycle",NA,"Inhibitor","G2-M checkpoint","Pro-drug nucleoside analog; upon thymidine kinase expression,converted to a phosphorylated active analog and incorporated into DNA, causing death of the malignant dividing cell"
"1031",8,"B11",1.49059852759921,-0.0156784749123435,0.737460026343436,1.06509868282127,"I 1392",313.80837,"HA-100","1-(5-Isoquinolinesulfonyl)piperazine hydrochloride","Phosphorylation","Enzyme","Inhibitor","PKA / PKC / MLCK","Inhibitor of protein kinase A (PKA), protein kinase C (PKC) and myosin light chain kinase (MLCK)"
"1032",3,"H09",-1.53880121967763,3.01053110207696,0.735864941199663,3.21686373458381,"C 0768",261.0896,"Cyclophosphamide monohydrate","2-[Bis(2-chloroethyl)amino]tetrahydro-2H-1,3,2-oxazaphosphorine 2-oxide","DNA",NA,"Intercalator",NA,"Cancer chemotherapeutic; cross-links DNA"
"1033",8,"G05",2.78086333906524,-1.31317138034699,0.733845979359126,2.89491971250955,"S 8817",396.44975,"SB 218795","(-)-(R)-N-(alpha-methoxycarbonylbenzyl)-2-phenylquinoline-4-carboxamide","Neurotransmission",NA,"Antagonist","NK3","Non-peptide NK3 tachykinin receptor antagonist."
"1034",1,"D08",0.942770844980687,0.52285575129093,0.732813298135809,0.296924810270612,"A 4669",225.20857,"Acyclovir","Acycloguanosine","Immune System","Enzyme","Inhibitor","Viral DNA synthesis","Antiviral agent"
"1035",7,"B10",1.31075934490514,0.15453890143491,0.732649123170027,0.81757131612432,"G 0639",494.01371,"Glibenclamide","Glyburide","K+ Channel",NA,"Blocker","ATP-dependent","Antidiabetic agent which blocks pancreatic ATP-dependent K+ channels resulting in an increase in intracellular Ca2+ and consequent insulin secretion"
"1036",5,"H04",1.96989886975467,-0.504740847839281,0.732579010957692,1.74983452530424,"C-197",330.77655,"8-(3-Chlorostyryl)caffeine","CSC","Adenosine",NA,"Antagonist","A2A","Selective A2A adenosine receptor antagonist"
"1037",5,"F06",1.68938522228229,-0.228386143409887,0.730499539436204,1.35606913744633,"D 1064",229.27838,"Dihydrokainic acid","2-Carboxy-4-isopropyl-3-pyrrolidineacetic acid","Glutamate",NA,"Blocker","Kainate","Non-transportable glutamate analog that blocks glutamate receptors"
"1038",9,"D11",-0.188741858183796,1.64766550008846,0.729461820952332,1.29853609605519,"L 9664",382.89381,"Loratadine","4-(8-chloro-5,6-dihydro-11H-benzo[5,6]cycloheptal[1,2-b]pyridin-11-ylidene-1-piperidinecarboxylic acid ethyl ester","Histamine",NA,"Antagonist","H1","H1 Histamine receptor antagonist"
"1039",4,"G11",1.98185228617324,-0.525805985872269,0.728023150150486,1.77318216906192,"C 9754",399.44765,"Colchicine",NA,"Cytoskeleton and ECM","
","Inhibitor","Tubulin","Prevents tubulin polymerization"
"1040",13,"E09",0.604737398898805,0.840598051918462,0.722667725408633,0.166778667165287,"P-204",335.29936,"Phenylbenzene-omega-phosphono-alpha-amino acid","PMBA","Glycine",NA,"Antagonist",NA,"Selective strychnine-sensitive glycine receptor antagonist"
"1041",2,"D03",0.390728050698549,1.04914387262166,0.719935961660106,0.465570292522348,"A 8404",313.87398,"Amitriptyline hydrochloride",NA,"Adrenoceptor",NA,"Inhibitor","Uptake","Tricyclic antidepressant"
"1042",8,"E05",0.823065435593152,0.607274476357643,0.715169955975397,0.152587250594179,"L 4408",42.392,"Lithium Chloride",NA,"Neurotransmission","Enzyme","Inhibitor","Inositol monophosphatase","Anti-manic drug used in the treatment of bipolar depression; inhibitor of inositol monophosphatase"
"1043",16,"B03",1.20001522720587,0.224780143045385,0.712397685125629,0.689595341260915,"T 8067",620.06705,"T-0156","2-(2-Methylpyridin-4-yl)methyl-4-(3,4,5-trimethoxyphenyl)-8-(pyrimidin-2-yl)methoxy-1,2-dihydro-1-oxo-2,7-naphthyridine-3-carboxylic acid methyl ester hydrochloride","Cyclic Nucleotides","Enzyme","Inhibitor","PDE V","Potent phosphodiesterase V (PDE V) inhibitor
"
"1044",14,"H03",2.42641051243983,-1.00542096818914,0.710494772125346,2.42667131184222,"R 8875",394.42819,"Rotenone",NA,"Cell Stress",NA,"Modulator","Mitochondria","Inhibitor of mitochondrial electron transport"
"1045",13,"E05",1.22135712320598,0.19954417735922,0.710450650282599,0.722530863112446,"P 8887",318.50393,"5alpha-Pregnan-3alpha-ol-20-one","Allopregnan-3alpha-ol-20-one","GABA",NA,"Modulator","GABA-A","Positive allosteric modulator of GABA-A chloride channels"
"1046",13,"E11",1.45242756357577,-0.0360565812848819,0.708185491145445,1.05251723251963,"Q-109",374.35621,"Quipazine, 6-nitro-, maleate","6-Nitro-2-(1-piperzinyl)-quinoline maleate","Serotonin",NA,"Inhibitor","Reuptake","Potent and selective serotonin reuptake inhibitor"
"1047",5,"G08",1.87674572395491,-0.473269080640657,0.701738321657124,1.6617114042183,"D 3634",86.09122,"2,3-Butanedione","Biacetyl; BDM","Cytoskeleton and ECM","Enzyme","Inhibitor","Myosin ATPase","Reversible myosin ATPase inhibitor"
"1048",1,"E07",0.246955215528917,1.14794184881145,0.697448532170182,0.637093758152514,"A 3846",402.51067,"AL-8810","(5Z, 13E)-(9S,11S,15R)-9,15,dihydroxy-11-fluoro-15-(2-indanyl)-16,17,18,19,20,pentanor-5,13-prostadienoic acid","Prostaglandin",NA,"Antagonist","FP Receptor","Prostaglandin F2alpha analog with selective antagonist effects at the prostaglandin F2alpha (FP) receptor"
"1049",14,"E02",0.251458946246384,1.13446440142608,0.692961673836233,0.624379145182278,"R 3255",300.44496,"13-cis-retinoic acid","Isotretinoin","Transcription",NA,"Regulator","RAR-alpha, beta","Anti-inflammatory and antitumor actions mediated through RAR-beta and RAR-alpha receptors"
"1050",7,"E02",2.33735165947369,-0.953714782346949,0.691818438563368,2.32713539834685,"E 3263",252.74624,"Efaroxan hydrochloride","RX 821037A","Imidazoline",NA,"Antagonist","I1","I1 Imidazoline binding site antagonist"
"1051",15,"C07",1.65427576321267,-0.270988868225807,0.69164344749343,1.36136767646876,"T 2896",388.8857,"Triflupromazine hydrochloride","
","Dopamine",NA,"Antagonist","D2","D2 dopamine receptor antagonist; phenothiazine antipsychotic"
"1052",13,"E08",0.851887208262407,0.52487257891153,0.688379893586969,0.23123426196121,"P-126",393.46503,"Pirenperone","R-47,465","Serotonin",NA,"Antagonist","5-HT2","5-HT2 Serotonin receptor antagonist"
"1053",13,"F04",0.49550905780036,0.877501925693882,0.686505491747121,0.270109747252406,"P 8511",169.65569,"Tranylcypromine hydrochloride","(±)-trans-2-Phenylcyclopropylamine hydrochloride","Neurotransmission","Enzyme","Inhibitor","MAO","MAO inhibitor; antidepressant"
"1054",13,"H03",1.96818297472328,-0.595738690113071,0.686222142305105,1.81296639563689,"P 8139",616.84292,"Phorbol 12-myristate 13-acetate","PMA","Phosphorylation","Enzyme","Activator","PKC","Activates protein kinase C in vivo and in vitro; strong NO promoter; promotes expression of iNOS in cultured hepatocytes;T lymphocyte activator"
"1055",9,"H10",0.620446596937968,0.74247467435782,0.681460635647894,0.0862868810387345,"L 8539",327.90107,"L-687,384 hydrochloride","1'-Benzyl-3,4-dihydrospiro[naphthalene-1-(2H),4'-piperidine] hydrochloride","Opioid",NA,"Agonist","sigma1","Putative sigma-1 receptor agonist"
"1056",1,"B04",0.879972519303451,0.479823474074394,0.679897996688923,0.282948103366789,"A 0666",349.28176,"N-(4-Aminobutyl)-5-chloro-2-naphthalenesulfonamide hydrochloride","W-13","Intracellular Calcium",NA,"Antagonist","Calmodulin","Calmodulin antagonist"
"1057",13,"G07",1.8838675805531,-0.531741453693358,0.676063063429873,1.70809352881116,"P-107",371.39917,"N6-2-Phenylethyladenosine",NA,"Adenosine",NA,"Agonist","A1","Selective A1 adenosine receptor agonist"
"1058",8,"G07",2.34847845471231,-1.00341265163585,0.672532901538231,2.37014493109766,"H 8759",302.34982,"MHPG sulfate potassium","4-Hydroxy-3-methoxyphenylglycol-4-sulfate potassium","Adrenoceptor",NA,"Metabolite",NA,"Norepinephrine metabolite"
"1059",12,"G11",2.01141807231518,-0.677815133953233,0.666801469180972,1.90157503634444,"P 6503",244.72334,"(+)-Pilocarpine hydrochloride",NA,"Cholinergic",NA,"Agonist","Muscarinic","Cholinergic receptor agonist"
"1060",4,"A03",1.73698844122039,-0.403416882173704,0.666785779523342,1.51349511865975,"C 3662",1202.64247,"Cyclosporin A","Antibiotic S 7481F1","Phosphorylation","Enzyme","Inhibitor","Calcineurin phosphatase","Calcineurin phosphatase inhibitor; immunosuppressant"
"1061",6,"H10",1.48277480632896,-0.163987929307862,0.659393438510551,1.16443709737411,"E 0516",287.36182,"Etodolac","1,8-Diethyl-1,3,4,9-tetrahydropyrano[3,4-b]indole-1-acetic acid","Prostaglandin","Enzyme","Inhibitor","COX","Non-steroidal anti-inflammatory drug (NSAID)
"
"1062",9,"E11",0.0709038378466968,1.23637606182678,0.653639949836738,0.824113312860883,"L 9756",240.75666,"(-)-Tetramisole hydrochloride","Levamisole hydrochloride","Phosphorylation","Enzyme","Inhibitor",NA,"Inhibits multiple mammalian alkaline phosphatases"
"1063",4,"H02",2.42765657214212,-1.12630110718269,0.650677732479714,2.51302757510058,"C 3635",250.12661,"DL-p-Chlorophenylalanine methyl ester hydrochloride",NA,"Neurotransmission","Enzyme","Inhibitor","Tryptophan hydroxylase","Tryptophan hydroxylase inhibitor"
"1064",10,"G11",0.597811167567499,0.69339939886741,0.645605283217455,0.0675910865537955,"G 5793",534.06309,"GR 127935 hydrochloride","N-[4-Methoxy-3-(4-methyl-1-piperazinyl)phenyl]-2'-methyl-4'-(5-methyl-1,2,4-oxadiazol-3-yl)-1,1'-biphenyl-4-carboxamide hydrochloride","Serotonin",NA,"Antagonist","5-HT1B/1D","Selective 5-HT1B/1D serotonin receptor antagonist."
"1065",16,"G09",0.216518677440766,1.04383672741102,0.630177702425896,0.585002203332001,"W 4761",808.66096,"WB 64","N,N'-Tetramethyl-bis[(1,8-naphthylimid-9-yl)propyl-N,N'-hexane-1,6-diyl-bis-ammonium bromide","Cholinergic",NA,"Ligand","M2","Ligand for the allosteric site of the M2 muscarinic acetylcholine receptor."
"1066",14,"B08",-0.408013095795185,1.64764653082856,0.619816717516688,1.45357086179706,"S 2812",449.64193,"SNC80","(+)-4-[(alphaR)-alpha-((2S,5R)-4-Allyl-2,5-dimethyl-1-piperazinyl)-3-methoxybenzyl]-N,N-diethylbenzamide","Opioid",NA,"Agonist","delta","delta Opioid receptor agonist"
"1067",13,"G04",1.55338824254549,-0.314899941131439,0.619244150707028,1.32107924388866,"P 8688",295.81224,"(S)-Propranolol hydrochloride","(S)-1-Isopropylamino-3-(1-naphthyloxy)-2-propanol hydrochloride","Adrenoceptor",NA,"Blocker","beta","Active beta-adrenoceptor receptor blocking enantiomer; 5-HT1 serotonin receptor antagonist"
"1068",8,"B10",2.00233606814339,-0.768132973474641,0.617101547334373,1.9590174463955,"G 6043",524.59138,"GR 125487 sulfamate salt","[1-[2-[(Methylsulfonyl)amino]ethyl]-4-piperidinyl]methyl-5-fluoro-2-methoxy-1H-indole-3-carboxylate","Serotonin",NA,"Antagonist","5-HT4","5-HT4 serotonin receptor antagonist."
"1069",6,"E11",0.305421326217947,0.919201070740621,0.612311198479284,0.434007819506929,"C 8863",370.45799,"7-Cyclopentyl-5-(4-phenoxy)phenyl-7H-pyrrolo[2,3-d]pyrimidin-4-ylamine",NA,"Phosphorylation","Enzyme","Inhibitor","Ick","Potent and selective Ick (src family tyrosine kinase) inhibitor."
"1070",13,"D11",1.02656186356645,0.189061670235974,0.607811766901215,0.592202065949027,"Q-107",459.45985,"Quipazine, N-methyl-, dimaleate","2-[1-(4-Methyl)-piperazinyl]quinoline dimaleate","Serotonin",NA,"Agonist","5-HT3","Tertiary amine analog of quipazine which binds to 5-HT3 serotonin receptors with an affinity similar to that of quipazine, but which lacks affinity for central 5-HT1B serotonin receptors"
"1071",1,"G03",1.58529332279667,-0.370152986375679,0.607570168210493,1.38270934546197,"A 0384",270.31216,"Arcaine sulfate","N,N'-1,4-Butanediylbis(guanidine) sulfate","Glutamate",NA,"Antagonist","NMDA-Polyamine","Potent competitive antagonist of the polyamine site on the NMDA glutmate receptor"
"1072",2,"F03",1.03025062386699,0.175109602578071,0.602680113222531,0.604676015024185,"A 8456",239.69777,"4-(2-Aminoethyl)benzenesulfonyl fluoride hydrochloride","AEBSF","Biochemistry","Enzyme","Inhibitor","Serine Protease","Irreversible serine protease inhibitor"
"1073",2,"A02",0.481470755759777,0.723001418202286,0.602236086981031,0.170787969277577,"A 7250",163.19638,"N-Acetyl-L-Cysteine",NA,"Glutamate",NA,"Antagonist",NA,"Amino acid analog that partially improves neuronal survival following transient forebrain ischemia"
"1074",14,"F02",1.54348078865192,-0.347763940169552,0.597858424241185,1.33731197263298,"R 3277",287.32381,"Rutaecarpine","Rutecarpine","K+ Channel",NA,"Blocker",NA,"Delayed rectifier K+ channel blocker; inhibits platelet aggregation; vasoldilator"
"1075",13,"H02",1.23237725734281,-0.0419955692660509,0.595190844038377,0.90111766745499,"P 7340",427.03188,"(±)-threo-1-Phenyl-2-decanoylamino-3-morpholino-1-propanol hydrochloride","PDMP hydrochloride","Sphingolipid","Enzyme","Inhibitor","Glucosylceramide synthase","Glucosylceramide synthase inhibitor; blocks formation of glucosylceramide from ceramide"
"1076",8,"H02",3.74991858852079,-2.5603535316548,0.594782528432998,4.46203620730857,"G-119",329.78897,"GYKI 52466 hydrochloride","1-(4-Aminophenyl)-4-methyl-7,8-methylenedioxy-5H-2,3-benzodiazepine hydrochloride","Glutamate",NA,"Antagonist","AMPA/kainate","Selective AMPA/kainate glutamate receptor antagonist; anticonvulsant; skeletal muscle relaxant"
"1077",5,"F07",1.8825698277057,-0.69830219884459,0.592133814430556,1.82495211134838,"D 1791",348.24381,"2,4-Dinitrophenyl 2-fluoro-2-deoxy-beta-D-glucopyranoside",NA,"Biochemistry","Enzyme","Inhibitor","exo-beta-(1,3)-Glucanase","exo-beta-(1,3)-Glucanase inhibitor"
"1078",10,"H06",1.44440443746344,-0.270185090137189,0.587109673663125,1.21239788191784,"M 3315",514.49181,"MJ33","1-Hexadecyl-3-(trifluoroethyl)- sn-glycero-2-phosphomethanol lithium","Lipid","Enzyme","Inhibitor","PLA2","Competitive and reversible inhibitor of phospholipase A2 (PLA2)"
"1079",16,"E11",-0.0046887868606362,1.17635547522898,0.585833344184174,0.835124406605033,"Z 2001",234.21039,"Zonisamide sodium","1,2-Benzisoxazole-3-methanesulfonamide","Anticonvulsant",NA,NA,NA,"Antiepileptic; effective in various animal epilepsy models and in humans with both partial and generalized epileptic seizures"
"1080",4,"A10",0.794290435400042,0.373570237281831,0.583930336340937,0.297494105071535,"C 8138",355.33235,"Chlorpromazine hydrochloride",NA,"Dopamine",NA,"Antagonist",NA,"Dopamine receptor antagonist; anti-emetic; antipsychotic"
"1081",5,"B03",1.42838307313867,-0.264829323927631,0.58177687460552,1.19728196795471,"C-106",450.42112,"CGS-12066A maleate","7-Trifluoromethyl-4(4-methyl-1-piperazinyl)-pyrrolo[1,2-a]quinoxaline maleate","Serotonin",NA,"Agonist","5-HT1B","5-HT1B Serotonin receptor agonist"
"1082",15,"G04",2.11564017837781,-0.955312047173205,0.580164065602305,2.17149114338705,"T 0254",204.23049,"L-Tryptophan","S(-)-1-alpha-Aminoindole-3-propionic acid","Serotonin",NA,"Precursor",NA,"Antidepressant; precursor of serotonin"
"1083",13,"C10",-0.227787796748937,1.38754203151685,0.579877117383956,1.14221067541964,"P63204",167.1222,"Quinolinic acid","Pyridine-2,3-dicarboxylic acid","Glutamate",NA,"Antagonist","NMDA","Neurotoxin which has neuroexcitatory activity; metabolite of trytophan"
"1084",16,"C09",1.20503064105574,-0.0590155098340963,0.573007565610824,0.893815605026961,"V-100",295.85587,"(±)-Vesamicol hydrochloride","AH-5183 hydrochloride","Cholinergic",NA,"Inhibitor","ACh storage","Potent inhibitor of vesicular acetylcholine storage"
"1085",16,"G03",2.45557297927728,-1.32176762697599,0.566902676150644,2.67098315753299,"T 9033",650.7704,"Thapsigargin",NA,"Intracellular Calcium","Enzyme","Releaser",NA,"Potent, cell-permeable, IP3-independent intracellular calcium releaser"
"1086",13,"A11",-1.41227134220569,2.53445581486233,0.561092236328319,2.7907575362559,"Q 3251",472.88999,"Quinacrine dihydrochloride",NA,"Neurotransmission","Enzyme","Inhibitor","MAO","Monoamine oxidase (MAO) inhibitor; antimalarial"
"1087",9,"H08",0.593482523268804,0.520009344196475,0.556745933732639,0.0519533831573771,"L 2037",242.27703,"beta-Lapachone",NA,"Apoptosis",NA,"Activator",NA,"Induces apoptosis in HL-60 cells; anticancer agent"
"1088",13,"E04",1.69894655414093,-0.596659192912469,0.551143680614229,1.62323839067227,"P 8477",376.41855,"Picotamide","4-Methoxy-N,N'-bis(3-pyridinylmethyl)-1,3-benzenedicarboxamide","Thromboxane",NA,"Antagonist","TXA2","Eicosenoid receptor antagonist; a thromboxane A2 antagonist; antiplatelet agent"
"1089",16,"F10",1.08800495056337,0.014281773791297,0.551143362177332,0.759236939412693,"X 3253",794.86358,"Xamoterol hemifumarate","ICI 118587; (+/-)-N-[2-[[Hydroxy-3-(4-hydroxy)propyl]amino]ethyl-4-morpholinecarboxamide hemifumarate","Adrenoceptor",NA,"Agonist","beta1","Specific beta1-Adrenoceptor specific partial agonist"
"1090",4,"C03",0.87060374555955,0.219507805557519,0.545055775558534,0.460394354378466,"C 3912",493.80048,"8-(4-Chlorophenylthio)-cAMP sodium",NA,"Cyclic Nucleotides","Enzyme","Activator",NA,"Membrane-permeable analog of cAMP"
"1091",7,"H05",2.41608578568467,-1.33347641231444,0.541304686685111,2.65134085668591,"F 1553",345.79528,"S-(+)-Fluoxetine hydrochloride",NA,"Serotonin",NA,"Inhibitor","Reuptake","Selective serotonin reuptake inhibitor"
"1092",16,"E02",1.01953954077263,0.0612847240254017,0.540412132399014,0.677588479026635,"T 7692",665.68137,"T-1032","Methyl (2-(4-aminophenyl)-1,2-dihydro-1-oxo-7-(2-pyridinylmethoxy)-4-(3,4,5-trimethoxyphenyl)-3-isoquinoline carboxylate sulfate","Cyclic Nucleotides","Enzyme","Inhibitor","PDE V","Potent and specific inhibitor of phosphodiesterase V (PDE V)"
"1093",16,"F04",1.05251880793829,0.0189898046524695,0.535754306295379,0.730815366776376,"T-104",320.82212,"3-Tropanyl-indole-3-carboxylate hydrochloride","ICS-205,930; Navoban; Tropisetron","Serotonin",NA,"Antagonist","5-HT3","Selective 5-HT3 serotonin receptor antagonist"
"1094",15,"D02",1.54803401759502,-0.484103797837238,0.53196510987889,1.43693842959777,"S 9066",371.91102,"SKF 89976A hydrochloride","1-(4,4-Diphenyl-3-butenyl)-3-piperidinecarboxylic acid hydrochloride","GABA",NA,"Inhibitor","GAT-1","GABA transporter type 1 (GAT-1) inhibitor that crosses the blood brain barrier"
"1095",15,"C03",1.86273593877348,-0.818844059417766,0.521945939677858,1.89616340101524,"S-103",379.46285,"Spiroxatrine","R 5188","Serotonin",NA,"Agonist","5-HT1A","Partial 5-HT1A serotonin receptor agonist"
"1096",16,"F09",0.534765337934243,0.478466881376701,0.506616109655472,0.0398090204021742,"W 4262",250.17309,"1400W dihydrochloride",NA,"Nitric Oxide","Enzyme","Inhibitor","iNOS","Selective inhibitor of inducible nitric oxide synthase (iNOS)"
